209;83;Toncoin (TON);TON;1021;0;1111111111111111111111111111101111111111111011111111111111111111111111111111111111111111110010001101101111011111111011111110010011001111111111111110110011001111111111111111111111111111111111111111111111111111111111100111101110111111111111111111111111111111111111111111111111111010000010111100111011010111010111100011100110
210;73;Shiba ERC20 (SHIB);SHIB;1013;0;1011111111111111111111111111101110111111111011111111111111111111111111111111111111111111100000001101111111011111111011111110000000001010111111110110110011001111111111111111111111111111111111111111111111111111111110100111101110111111111111111111111111111111111111111111111111111010000010111100111111110111010111111111111110
211;294;Наличные AED;AED Наличными;784;5;1010100110001000100011101000000010100001011000000101000001000000000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000010001000000000000000001000101000000000000000000000000000000110000000000000000000000000000000000
212;9;Ethereum BEP20 (ETH);ETH BEP20;1045;0;1111111111111111111111111111101110111111111011111111111111111111111111111111111111111111100010001101111111010111111011111110000000001111111111111110110000001111111111111111111111111111111111111111111111111111111110100111101110111111111111111111111111111111111111111111111111111010000000111100111110100110010110111101111000
213;76;Maker (MKR);MKR;1015;0;1011111111111111111111111111101110111111111011111111111101111111111111111111111111111111000000001101111111000111110010111110000000001110011111110110110011001111111111101111111111111111111111111111111111111111111110100111101110111111111111111111111111111111111111111111111111111010000000111100111111110110010111111111111110
214;156;WhiteBIT USDT;USDT WhiteBIT;840;1;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000001000000000000000000000001000000100000000011011010111111100000111101100000000110000000100000000010000000010001000000000000000000000000011111101111100111111111101100000000000000000000000000000000000000000000000
215;248;Хоум Кредит RUB;RUB ХоумКредит;643;3;1011111111111111111111111111101111111111111011111111111111111111111111111111111111111111100000001101101111011111110011111110000000001101111111110000110000001111111111111111111111111111111110101111111111111111111110100111100110010111101111111111111001111101111111111111111111111010000000000000000000000000000000000000000000
216;75;Algorand (ALGO);ALGO;1016;0;1011111111111111111111111111101110111111111011111111111111111111111111111111111111111111100000001111111111010111111011111110000000001111111111110110110011001111111111111111111111111111111111111111111111111111111110100111101110111111111111111111111111111111111111111111111111111010000000111100111111110111010111111101111110
217;77;Avalanche (AVAX);AVAX;1017;0;1111111111111111111111111111101111111111111011111111111111111111111111111111111111111111100000001111111111011111111011111110000000001111111111111110110011001111111111111111111111111111111111111111111111111111111110100111101110111111111111111111111111111111111111111111111111111010000010111100111111110111010111111111111110
218;12;Wrapped ETH (WETH);WETH;1045;0;1011110111111111111111111111101110111111111011110111111101101101111111111111111111111111100000000101101111000111000010100000000000000010100000000000000000001110110111101110000010101011011000000000001100100000000000000001100000010101001111101111111100000000000001111111111101100000000000111000001000000000000000000000000000
219;195;Банковский счет GEL;GEL Банк;981;2;1000100110000101101011101101000011101000000100000001000011000000000000101000100000100000000000000000000000000000000000000010000000000000001000000000000000000101110011101100000101100001010100011000010100000000000000000000100000010101001111101111111101111101111101111111010000000000000000000000000000000000000000000000000000
220;78;Yearn Finance (YFI);YFI;1019;0;1011111111111111111111111111101110111111111011111111111101111111111111111111111111111111000000000101111111000110111010111110000000001110011111110110110011001111111111101111111111111111111111111111111111111111111110100111101110111111111111111111111111111111111111111111111111111010000000101100111111110111010111111111111110
221;171;Банковская карта CAD;CAD Карта;124;2;1000100100001110110011110100000011001000001001111111000001100001111110110010100010111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
222;172;Банковская карта BGN;BGN Карта;975;2;1000100100000110110011100000000001000000000000011111000001100000110110100000000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
223;173;Банковская карта HUF;HUF Карта;348;2;1000100100001110110011110100000011000000001001111111000001100001111110110010100010111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
224;174;Банковская карта CZK;CZK Карта;203;2;1001100100001111110111110110000011110000001001111111000101100001111110110010100010111111000000000000000000000000110000000000000000000001100000011000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001010000010000000000000000000000000000000000000
225;175;Банковская карта NOK;NOK Карта;578;2;1001100100001111110111110110000011110000001001111111000101100001111110110010100010111111000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
226;118;Capitalist EUR;EUR Capitalist;978;1;1011111110001111111111111111101111111001011000010111000111000000111110111111100010110010100011001101101111010111111011110010000000001111111100111110010000001111111111111111111111101111111110101111011110101111011000000011100000010101001111101111111101111101011101111111111111111010000010010000000000000000000000000000000000
227;79;Decentraland (MANA);MANA;1020;0;1011111111111111111111111111101110111111111011111111111111111111111111111111111111111111000000000101111111010111111011111110000000000010011111110110100011001111111111101111111111111111111111111111111111111111111110100111101110111111111111111111111111111111111111111111111111111010000000111100111111110111010111111111111110
228;36;USDC SOL (USDC);USDC SOL;840;0;1111111111111111111111111111101111111111111011111111111101111111111111111111111111111111110000001101111111000111111011111110010011001111111111111110110000001111111111111111111111111111111111111111111111111111111111100111101110111111111111111111111111111111111111111111111111111110000010111100111111110111011111111111111110
229;229;Сбербанк QR RUB;RUB Сбер QR;643;3;0000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
230;296;Наличные COP;COP Наличными;170;5;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
231;207;Банковский счет AUD;AUD Банк;36;2;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000100000010001000000001000000001000001000000000000000000000000000000000000000000000000000000000000000000
232;206;Банковский счет JPY;JPY Банк;392;2;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
233;208;Банковский счет CAD;CAD Банк;124;2;1000000100000010000011110100000010001000000000000001000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
234;209;Банковский счет HKD;HKD Банк;344;2;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
235;35;USDC BEP20 (USDC);USDC BEP20;840;0;1111111111111111111111111111101111111111111011111111111101111111111111111111111111111111110010001101111111000111111011111110010111000111111111111110110000001111111111111111111111111111111111111111111111111111111111110111101110111111111111111111111111111111111111111111111111111010000010111100011011010111000110100010000101
236;297;Наличные PLN;PLN Наличными;985;5;1000000100000101000011000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
237;176;Банковская карта AZN;AZN Карта;944;2;1000100111001111111011101100000001101000001000011111000001100000110110100000100010110000000000001101000100000110110000000000000000000000001100000000000000000110010000010100000001000001011000000000000000000000000000000000100000010101001111101111111100000000000000111111110000000000000000000000000000000000000000000000000000
238;177;Банковская карта GEL;GEL Карта;981;2;1000100110001111100011111001000011110000001100011111000010100000110110101000000000000000000000000000000000000000000000000000000000000000000000000000000000001111010000000000000000000001000101001000010100000000000000000000100000010101001111101111111101000001000000010000000000000000000000000000000000000000000000000000000000
239;178;Банковская карта UZS;UZS Карта;860;2;1100100110001111111111111111100010111111101000010111000001000000010000100000100000110000000000001000000111000110000000000000000000000000001100000000000000001111010000010100000100000001000000000000000000000000000000000000100000010101001111111111111101110101001001111111110000000000000000000000000000000000000000000000000000
240;179;Банковская карта TJS;TJS Карта;972;2;0000000000000000000011100100000010000000000000000000000000000000000000000000000000000000000000000101000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
241;140;WeChat CNY;CNY WeChat;156;1;0000000100000100000011100000000000000000000000000001000000000000000000000000000000000000100000000000000100000100100000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
242;275;Wise EUR;EUR Wise;978;3;1011100110001111111111111111000011111001111001111111111101111111111111111111111110111111000000000100000110000100111011000010000100000001111111111110010000001111110111111110010111101101011111111111111110101111111110010011100000010101001111111111111101111101111111111111111101111010000010000000000000000000000000000000000000
243;298;Наличные ILS;ILS Наличными;376;5;1000000100000000000011100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
244;299;Наличные CZK;CZK Наличными;203;5;0000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
245;300;Наличные GEL;GEL Наличными;981;5;1000000100000101000011100000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
246;301;Наличные AMD;AMD Наличными;51;5;0000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
247;302;Наличные CAD;CAD Наличными;124;5;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
248;210;Банковский счет VND;VND Банк;704;2;0000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000100000010001000000001000000001000001000000000000000000000000000000000000000000000000000000000000000001
249;211;Банковский счет MYR;MYR Банк;458;2;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
250;212;Банковский счет NZD;NZD Банк;554;2;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
251;213;Банковский счет PKR;PKR Банк;586;2;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
252;214;Банковский счет ILS;ILS Банк;376;2;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
253;303;Наличные THB;THB Наличными;764;5;0000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
254;304;Наличные AUD;AUD Наличными;36;5;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
255;218;Банковский счет PHP;PHP Банк;608;2;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
256;31;Tether Euro ERC20 (EURT);EURT ERC20;978;0;1001111111101111111111111111101110110111111000111111111111111111111111111011111111111111100000000101101111000111110011110000000000001101111100001010010000001111111111101111111110101101011000000000000000000000000000000010100000010101001111101111101101111101111100111111111111110000000000000000000000000000000000000000000000
257;39;USDC OPTIMISM (USDC);USDC OP;840;0;1011111111111111111111111111101110111111111010111111111101111111111111111111111111111111100000001101101111000111000011100000000000000110101100000110110000001110111111111111111111101011111111101111011100100000000000000011100000111111111111111111111110000001000001111111111111110000000000101000000000000000000000000000000000
258;180;Банковская карта NGN;NGN Карта;566;2;1000100000000110100010000000000000000000000000010011000000000000010110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
259;305;Наличные NGN;NGN Наличными;566;5;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
260;306;Наличные BGN;BGN Наличными;975;5;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
261;307;Наличные AZN;AZN Наличными;944;5;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
262;308;Наличные MDL;MDL Наличными;498;5;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
263;188;Карта Элкарт KGS;KGS Элкарт;417;2;1000100110000101101011111111100010111111101000000001000000000000000000000000100000100000000000000000000000000000000000000000000000000000001000000000000000000100110011101000000111100001010000001010010100000000000000000000100000010001001111101111111100000000000001111111010000000000000000000000000000000000000000000000000000
264;102;PayPal CAD;CAD PayPal;124;1;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
265;103;PayPal AUD;AUD PayPal;36;1;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
266;124;BPay USD;USD BPay;840;1;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
267;41;TrueUSD TRC20 (TUSD);TUSD TRC20;840;0;1011110111111111111111111111101110111111111011111111111101111111111111111111111111111111110010001101111111000111111000011110000000000010111111110110100000001111111111111111111111111111111111111111111111111111111111100111101110111111111111111111111111111111111111111111111111111110000000111100111111110110010111111111111110
268;25;Tether POLYGON (USDT);USDT POL;840;0;1111111111111111111111111111101110111111111011111111111111111111111111111111111111111111110010001111111111111111111011111110010111001111111111111110110000001111111111111111111111111111111111111111111111111111111111110111101110111111111111111111111111111111111111111111111111111110100000111100111111110111010111101011111110
269;37;USDC POLYGON (USDC);USDC POL;840;0;1011111111111111111111111111101110111111111011111111111101101111111111111111111111111111110000001101101111000111111011111110010111000111111111111110110000001111111111111111111111111111111111111111111111111111111111110111101110111111111111111111111111111111111111111111111111111110100000111100111110110111010111111111111110
271;141;EasyPaisa PKR;PKR EasyPaisa;586;1;1001110100001111111111111100001110000001011000000111000010000000011010100010100000110010100000000101100111000111000010100000000000001101001100000000010000001110101111101111111110100001011000000000000000000000000000000010100000010101001111101111101100000000000000000000001110000000000000000000000000000000000000000000000000
270;309;Наличные CHF;CHF Наличными;756;5;1000000100001111000011111000000010000000101000000101000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
272;310;Наличные RON;RON Наличными;946;5;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
273;215;Банковский счет RON;RON Банк;946;2;0000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
274;142;JazzCash PKR;PKR JazzCash;586;1;1001110100001111111111111100001110000001011000000111000010000000011010100010100000110010100000000101100111000111000010100000000000001101001100000000010000001110101111101111111110100001011000000000000000000000000000000010100000010101001111101111101100000000000000000000001110000000000000000000000000000000000000000000000000
275;131;FasaPay USD;USD FasaPay;840;1;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
276;311;Наличные IDR;IDR Наличными;360;5;0000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
277;312;Наличные CNY;CNY Наличными;156;5;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
278;313;Наличные MXN;MXN Наличными;484;5;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
279;314;Наличные SGD;SGD Наличными;702;5;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
280;315;Наличные KRW;KRW Наличными;410;5;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
281;316;Наличные BRL;BRL Наличными;986;5;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
282;132;AstroPay USD;USD AstroPay;840;1;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
283;133;Piastrix USD;USD Piastrix;840;1;1001111110001111111111111111101110010001011000000111000011000000011111100010100001110110100000001101101111000111110011110000000000000101111100001010010000001110111111101111111111101111011100001011011000000000000000000010100000010101001111101111111100000000000001111111111111110000000000000000000000000000000000000000000000
284;224;ATM QR-код THB;THB QR-код;764;2;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
285;225;ATM QR-код BRL;BRL QR-код;986;2;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
286;85;PancakeSwap (CAKE);CAKE;1051;0;1111111111111111111111111111101110111111111011111111111111111111111111111111111111111111100000001101101111000111110011111110000000001010111111110100110010001111111111111111111111111111111111111111111111111111111110100111101110111111111111111111111111111111111101111111111111111010000000111100111110100110010110011111111100
287;258;OTP Bank UAH;UAH OTPBank;980;3;1000100110001111111111111111100010111111101000110111000101001000111111111010100010111111100000000000000100000101000010000000000000000000010000000110000001000110000100000000000000000001000000000000001010100000000000000010100000010001000111111111101100000000000000000100000001100000000000000000000000000000000000000000000000
288;181;Банковская карта INR;INR Карта;356;2;1001110100001111111111111110001111110001011000011111000111100000111110100010100010110010100000000101100111000111110010110000000000001101101100011000010000001110101111101111111110100001000000000001000000000000000000000010100000010101001111101111101100000000000000000000001111101010000010000000000000000000000000000000000000
289;182;Банковская карта AED;AED Карта;784;2;1001100100001110100111110110000011110000001001111111000100100001111110110010100010111111000000000000000000000000110000000000000000000001100000011000000000000100000000000000000000000001000001000001000000000000000000000000100000010101001111101111100000000000000000000000000000001010000010000000000000000000000000000000000000
290;276;Wise GBP;GBP Wise;826;3;1011100110001111111111111111000011111001111001111111111101111111111111110111111110111000000000000100000000000100111011100010000100000001111111111110010000001111110111111110010111101101011111111111111110101111111110010011100000010101001111111111111101111101111111111111111101111010000010000000000000000000000000000000000000
291;317;Наличные INR;INR Наличными;356;5;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
292;143;Paytm INR;INR Paytm;356;1;1001110100001111111111111100001110000001011000000111000010000000011010100010100000110010100000000101100111000111110010110000000000001101001100000000010000001110111111101111111110100001011000000000000000000000000000000010100000010101001111101111101100000000000000111110001111100000000000000000000000000000000000000000000000
293;259;А-Банк UAH;UAH А-Банк;980;3;1100100111001111111111111111100010111111101000110111000101001000111111111010100010111111100000000000000100000111000010000000010000000000010000000110000001001110110100001000000011000001011000000010011010100000000000000011100000010101001111111111111100000000000000101110000001100000000000000000000000000000000000000000000001
294;260;Izibank UAH;UAH Izibank;980;3;1000100110001111111111111111100010111111101000010111000101001000111111111010100010111111100000000000000100000101000010000000000000000000010000000110000001000110000100000000000000000001000000000000001010100000000000000010100000010101001111111111111100000000000000000000000001100000000000000000000000000000000000000000000000
295;261;NeoBank UAH;UAH NeoBank;980;3;1000100100001111101111101100000010000000001000000101000001000000000100000000000000110000100000000000000000000100000010000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000000000000100000010001000111111111101100000000000000000000000000000000000000000000000000000000000000000000000000
296;268;ЦентрКредит KZT;KZT БЦК;398;3;1010100111001111111111111101000011101000001000010111000001000000000100100010100010110000000000001000000110000111000011000000000000001000001100000000000000000110100000011100000101100001111101001010110100000000000000000000100100010101001111101111111100000000000001000000000000000000000000000000000000000000000000000000000000
297;269;Евразийский банк KZT;KZT Евразийский;398;3;1010100111001111111111111100000011101000001000010111000001000000000100100010100010110000000000001000000110000111000011000000000000001000001100000000000000000110000000011100000101000001111001000000100100000000000000000000100100010101001111101111111100000000000000000000000000000000000000000000000000000000000000000000000000
298;318;Наличные JPY;JPY Наличными;392;5;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
299;319;Наличные ARS;ARS Наличными;32;5;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
300;216;Банковский счет KRW;KRW Банк;410;2;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
301;144;Mercado Pago ARS;ARS MP;32;1;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
302;137;M10 AZN;AZN M10;944;1;1000000000000000000011011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
303;223;Счет компании UAH;UAH РасчСчет;980;2;0000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
304;138;BLIK PLN;PLN BLIK;985;1;1000100100001110100011110100000010000000001001100111000001000001011100110010100010111111000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000
305;270;Фридом Банк KZT;KZT ФридомБанк;398;3;1010100111001111111111111100000010101000001000010111000001000000000100100010100000110000000000001000000110000111000011000000000000000000001100000000000000000110100000011100000101000001111101001010110100000000000000000000100100010101001111101111111100000000000001000000000000000000000000000000000000000000000000000000000000
306;32;Tether Gold ERC20 (XAUT);XAUT ERC20;959;0;1011111111111111111111111111101110111111111011111111111111111111111111111111111111111111100000000101101111000111111010110010000000001111111100001110010010001111111111111111111111101101011010110010010110001000010000000010101000010101001111101111111111111111111110111111111111110000000000101100111111110111010110111111111110
307;135;ePayCore USD;USD ePayCore;840;1;1011110111111111111111111111101110111111100010110111111101100101111111111111111110111111110010001101000111010111001011100000010011000000000000000000000000001111010001001000000010000001000000000000000000000000000000000000100000010101001001101110110101111101010000010110010000000000000000000000000000000000000000000000000000
308;136;Zelle USD;USD Zelle;840;1;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000010100000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
309;147;Payoneer EUR;EUR Payoneer;978;1;0000000000000000000011111111100010111111101000000000000000000000000000000000000000000000000000000100000000000000101000000000000000000000011000000110000000001011010111001110010110000100000110110110011100001000000000000010000000000000000000000000000011111111111100101111111111100000000000101000000000000000000000000000000000
310;134;Piastrix RUB;RUB Piastrix;643;1;1001111110001111111111111111101110111001011000010111000011000010111111101011100011111110100000001101101111000111110011110000000000001001111100001010010000001110111111111111111111101111111110101111011000000000000000000010100000010101001111101111111100000000000001111111111111110000000000000000000000000000000000000000000000
311;183;Банковская карта RON;RON Карта;946;2;1000100100001110110011110100000011000000001001100111000001000001011100110010100010111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
312;227;ATM NFC RUB;RUB NFC;643;2;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
